ride_id,user_id,driver_id,city,distance_km,base_fare,timestamp
3818,90,194,Bogor,14.68,12122.175520191637,2026-03-14 06:54:15.453564
3819,426,115,Tangerang,18.84,14088.221827119349,2026-03-20 16:07:10.234859
3820,192,25,Jakarta,11.21,9867.151564584907,2026-03-26 17:08:47.582149
3821,341,46,Depok,3.98,11960.895917012707,2026-03-30 19:30:48.446211
3822,306,33,Banten,7.07,14798.8102308681,2026-02-27 06:07:28.258051
3823,411,187,Jakarta,5.54,5174.9910697188325,2026-03-11 01:53:39.893127
3824,972,118,Depok,1.67,8485.763890602506,2026-03-01 03:35:53.874192
3825,260,160,Tangerang,10.09,13126.98586739941,2026-04-17 21:14:13.708322
3826,611,65,Jakarta,11.06,9278.119186492544,2026-01-26 09:41:30.564925
3827,792,128,Tangerang,19.03,13635.931846605677,2026-04-05 21:30:05.280944
3828,365,138,Bogor,7.6,12982.1562374183,2026-04-17 23:19:11.291382
3829,168,60,Bogor,10.33,10217.273006015443,2026-04-10 10:49:04.181342
3830,60,45,Banten,10.98,14679.969646900881,2026-02-03 12:38:59.872732
3831,265,135,Banten,6.33,10943.838871010343,2026-03-25 09:22:12.094373
3832,445,125,Tangerang,14.37,7379.099598019684,2026-03-04 22:01:02.042453
3833,135,68,Depok,19.63,14935.657530230146,2026-02-09 13:11:25.150456
3834,581,171,Bogor,6.6,12294.64724156179,2026-03-22 08:54:47.881213
3835,123,46,Depok,12.68,6307.734092167588,2026-03-04 23:29:21.625491
3836,11,147,Depok,10.84,6054.742099229562,2026-02-04 21:15:00.085531
3837,397,107,Banten,16.3,8577.294778655432,2026-02-09 20:49:58.550659
3838,830,75,Jakarta,1.78,11268.764659850498,2026-03-18 07:36:55.829358
3839,391,31,Tangerang,5.09,5291.369504291772,2026-01-24 06:20:14.090807
3840,309,18,Jakarta,9.4,10366.608536876267,2026-04-06 16:41:13.409967
3841,626,103,Bogor,13.84,12763.024014044022,2026-02-10 15:46:29.118275
3842,119,14,Banten,5.14,9747.837051331524,2026-03-20 07:07:38.716139
3843,168,46,Banten,6.68,9376.91018090929,2026-02-16 19:14:34.863804
3844,788,59,Bogor,19.48,10436.35350795548,2026-01-27 19:42:12.151352
3845,228,44,Tangerang,13.17,10530.412544337074,2026-01-27 04:53:27.219033
3846,797,7,Banten,3.57,10596.292379366456,2026-03-14 12:58:13.546697
3847,406,185,Jakarta,4.92,6682.867317974032,2026-02-16 12:04:50.845188
3848,365,153,Depok,1.64,13066.694628362608,2026-02-25 04:24:30.548815
3849,618,147,Banten,6.03,6425.409977417346,2026-02-24 21:58:26.032785
3850,536,152,Bogor,8.59,10133.114564187028,2026-03-18 03:30:09.675090
3851,244,74,Bogor,13.54,5561.114105998322,2026-01-26 17:11:33.963504
3852,310,157,Jakarta,9.96,7005.55035649983,2026-04-16 19:08:30.419368
3853,708,58,Bogor,19.01,6191.18660348421,2026-03-21 18:35:48.415551
3854,570,176,Banten,17.62,10529.250656628406,2026-02-03 03:26:39.562910
3855,470,148,Bogor,5.52,12986.260688765946,2026-03-24 00:12:11.505841
3856,767,120,Banten,1.22,11402.040222079071,2026-01-31 12:37:23.964885
3857,72,125,Depok,13.92,13570.637127688811,2026-02-24 15:02:39.608158
3858,647,143,Tangerang,2.29,7560.976339769006,2026-03-11 11:40:03.372141
3859,999,183,Tangerang,11.71,9048.655325478405,2026-02-24 17:59:31.084869
3860,800,30,Jakarta,8.31,6607.379506953193,2026-04-02 07:09:50.827579
3861,683,83,Tangerang,17.78,10573.119568038015,2026-02-15 11:06:27.637461
3862,658,36,Depok,13.67,7592.049577385853,2026-03-06 08:16:15.485170
3863,243,57,Bogor,4.73,6838.647209923238,2026-02-15 08:03:26.110908
3864,922,178,Depok,12.96,11096.703273964187,2026-03-07 15:53:25.657869
3865,936,9,Depok,3.22,12063.819135583413,2026-02-18 10:51:48.752786
3866,203,104,Tangerang,18.82,6094.736607461076,2026-01-30 04:17:05.556260
3867,98,130,Depok,19.03,5040.916791947558,2026-02-22 08:56:17.835249
3868,566,99,Banten,15.65,5425.879531444872,2026-02-14 09:40:28.052292
3869,353,109,Tangerang,14.73,14505.82317053116,2026-01-29 20:03:13.403306
3870,866,41,Tangerang,11.03,11514.547639410783,2026-02-14 15:59:41.760190
3871,783,185,Bogor,17.25,7804.728337195408,2026-02-07 23:40:15.689523
3872,982,46,Bogor,16.39,5114.281668349975,2026-02-12 17:00:18.200414
3873,653,16,Banten,14.56,9501.513112622752,2026-03-29 07:21:09.102004
3874,303,118,Tangerang,14.77,5544.484709173211,2026-02-14 04:50:19.133027
3875,792,184,Jakarta,19.29,7151.120629947697,2026-02-05 04:30:57.342601
3876,126,192,Banten,15.17,7462.896546764217,2026-03-30 21:19:02.380972
3877,268,87,Jakarta,5.13,6891.50929589125,2026-02-16 20:58:52.392782
3878,7,146,Bogor,5.1,14757.309596708996,2026-02-28 00:00:05.600422
3879,606,76,Jakarta,16.14,9187.431841845184,2026-01-25 00:19:44.793859
3880,25,80,Banten,19.83,13561.168412195606,2026-02-25 01:59:35.537619
3881,439,190,Bogor,11.37,12295.152518804001,2026-04-09 18:57:39.850032
3882,131,96,Banten,17.69,11609.210167844976,2026-01-31 01:33:02.136373
3883,693,101,Tangerang,2.58,14357.869798977781,2026-04-08 22:04:06.603373
3884,153,173,Bogor,16.28,9662.726073092868,2026-03-27 19:29:21.928500
3885,429,84,Banten,12.82,9713.04339850946,2026-02-01 15:20:42.407943
3886,775,85,Tangerang,17.12,14146.518266684861,2026-02-09 11:01:43.460546
3887,213,184,Depok,12.35,10250.391440165342,2026-02-02 07:28:49.706927
3888,158,162,Depok,2.31,14208.198168236908,2026-01-27 10:02:03.648128
3889,274,149,Depok,6.88,10486.493430176024,2026-03-19 06:16:44.678618
3890,957,67,Bogor,5.51,10033.549379492983,2026-03-16 04:44:30.522874
3891,849,189,Banten,7.65,6441.858457667866,2026-02-05 09:49:21.585219
3892,859,173,Bogor,5.16,14153.822673339433,2026-01-27 14:04:42.962682
3893,243,114,Tangerang,13.46,13501.660147980681,2026-02-06 11:00:11.907241
3894,852,191,Banten,15.65,7968.860982483775,2026-04-13 20:20:10.872494
3895,18,179,Jakarta,6.84,10291.348706884502,2026-02-10 17:08:21.706445
3896,66,176,Bogor,11.99,5744.452796453869,2026-03-15 02:13:04.761449
3897,113,48,Depok,3.24,5281.128449948753,2026-04-13 23:54:35.382293
3898,230,30,Banten,13.09,6279.071346691898,2026-01-27 12:25:10.796478
3899,255,66,Banten,17.83,10285.148424351482,2026-02-18 05:56:32.089278
3900,13,170,Depok,15.79,10938.165018941418,2026-04-02 05:33:32.901855
3901,74,11,Tangerang,4.98,13430.288707940015,2026-01-20 10:21:16.082101
3902,108,174,Jakarta,15.24,6217.368621724221,2026-01-23 07:19:44.100832
3903,422,133,Tangerang,4.38,6952.102913409179,2026-01-22 16:15:18.495255
3904,447,3,Bogor,4.98,6700.419101940826,2026-02-12 19:46:49.702928
3905,716,118,Bogor,12.99,8438.67523410172,2026-02-23 09:35:57.072355
3906,348,131,Bogor,14.04,9002.795535095684,2026-04-19 01:44:07.908347
3907,879,102,Bogor,14.23,7611.190466251654,2026-02-01 20:46:54.535424
3908,658,11,Jakarta,3.88,10744.292210927582,2026-03-24 17:47:14.265982
3909,760,144,Bogor,5.26,14120.843797626605,2026-03-21 01:58:41.738761
3910,970,153,Bogor,11.37,14126.50908579686,2026-03-13 06:13:05.320198
3911,922,145,Depok,11.46,11414.041517390175,2026-02-16 14:10:45.310784
3912,355,168,Tangerang,9.3,9893.54461605202,2026-02-10 18:05:32.055407
3913,849,43,Tangerang,4.12,14194.923503002059,2026-01-28 23:51:45.342450
3914,791,44,Depok,19.47,8442.090646102237,2026-01-25 00:55:38.225971
3915,201,130,Tangerang,11.18,6070.991561438577,2026-01-30 08:11:19.079757
3916,420,113,Banten,16.33,6823.928066721849,2026-01-30 11:17:05.394920
3917,627,2,Banten,11.8,12726.253504870765,2026-04-17 10:55:57.820761
3918,161,157,Bogor,10.3,12063.430616329024,2026-04-11 00:17:03.250094
3919,195,188,Tangerang,4.69,9237.41824219525,2026-03-31 01:14:38.238543
3920,612,103,Banten,9.2,8636.342451511191,2026-03-27 23:43:33.787443
3921,903,95,Banten,2.77,7088.910179340704,2026-03-17 00:44:26.426157
3922,998,188,Tangerang,4.3,5304.430099003092,2026-01-29 21:05:11.295364
3923,785,83,Bogor,13.31,10233.02482800059,2026-03-28 03:19:18.051160
3924,410,115,Bogor,17.33,12586.848034265851,2026-04-16 17:44:52.128997
3925,719,83,Banten,2.35,10625.944927805953,2026-02-15 20:12:22.782165
3926,550,19,Tangerang,5.62,10451.13932458407,2026-02-03 02:57:36.258126
3927,37,12,Jakarta,4.66,6924.725524815868,2026-04-13 14:08:09.446458
3928,675,67,Banten,9.09,11790.719028286509,2026-02-28 00:17:08.488841
3929,289,71,Depok,13.43,12382.789530710306,2026-01-21 00:16:34.104946
3930,749,40,Bogor,5.67,8977.070443906287,2026-03-18 17:34:25.283726
3931,894,108,Jakarta,7.46,14858.512104742826,2026-01-20 08:52:58.459457
3932,197,169,Depok,15.36,10721.240003519724,2026-03-28 11:15:34.043463
3933,700,58,Bogor,12.43,9639.385829936366,2026-04-03 09:40:02.841327
3934,601,65,Banten,19.87,6067.055341958878,2026-03-19 12:21:48.316506
3935,906,39,Tangerang,1.69,10490.118808463016,2026-01-29 02:00:07.890109
3936,909,30,Jakarta,2.79,11305.981999751837,2026-01-31 02:59:13.692075
3937,619,106,Banten,7.62,7380.760046868614,2026-04-05 06:24:25.518227
3938,485,171,Tangerang,16.35,10077.468571513507,2026-01-27 05:03:21.343057
3939,86,127,Depok,17.65,10715.8005636753,2026-03-22 06:39:27.568554
3940,729,152,Depok,11.01,11161.434878899698,2026-04-08 01:00:49.184999
3941,274,90,Bogor,14.62,13089.384208051699,2026-02-22 09:50:05.525221
3942,32,108,Bogor,4.68,13917.387411157817,2026-02-20 01:12:11.805916
3943,926,65,Bogor,1.15,13046.028359882626,2026-01-26 19:58:11.336493
3944,469,46,Bogor,15.81,11560.771891967526,2026-02-10 14:28:35.995295
3945,520,89,Bogor,5.04,8613.467726340261,2026-03-15 09:42:57.165151
3946,202,28,Depok,4.36,12215.263880753791,2026-03-29 10:32:39.847762
3947,66,92,Tangerang,17.0,12579.085109750951,2026-03-24 06:22:45.400440
3948,675,128,Bogor,3.24,12642.37175066336,2026-01-20 23:15:07.338238
3949,991,77,Tangerang,5.54,5545.493219846527,2026-02-14 05:39:08.476573
3950,615,97,Tangerang,9.11,8035.509438565046,2026-02-26 11:47:17.662108
3951,297,159,Jakarta,19.65,7965.4270877310955,2026-02-12 12:27:21.840981
3952,199,184,Banten,14.47,5053.9789106552225,2026-02-20 14:04:15.532599
3953,510,94,Depok,17.96,13511.317643711669,2026-02-20 19:44:09.548178
3954,27,75,Jakarta,17.0,10496.852912616454,2026-01-31 11:37:31.925615
3955,708,181,Banten,14.97,9482.128275349043,2026-04-12 23:46:28.814748
3956,6,21,Tangerang,6.79,7437.7604491092425,2026-02-23 23:39:22.398685
3957,584,74,Bogor,2.86,10856.674902596042,2026-01-21 04:58:06.343526
3958,608,16,Jakarta,14.32,14207.617787951584,2026-02-05 07:03:19.492304
3959,55,38,Bogor,19.37,5836.431072573909,2026-03-04 16:58:35.361884
3960,710,116,Banten,18.08,8131.9256869789215,2026-02-19 12:16:09.132530
3961,514,8,Bogor,1.49,12373.84782553064,2026-02-15 03:49:33.698433
3962,879,40,Banten,4.89,6357.292029716249,2026-04-12 09:04:05.642378
3963,114,200,Jakarta,14.4,12722.68113442458,2026-04-16 18:20:38.353528
3964,335,128,Tangerang,11.24,7570.921181346074,2026-03-29 04:56:44.443275
3965,960,24,Banten,10.07,10813.143365631038,2026-02-08 08:57:56.667696
3966,817,27,Bogor,6.85,14922.548068296464,2026-04-09 20:30:25.769135
3967,626,125,Depok,1.06,8270.439228981697,2026-03-24 19:09:43.791062
3968,410,96,Banten,18.92,6246.350988934551,2026-01-24 17:47:49.626341
3969,815,37,Depok,17.52,13547.070315318882,2026-03-16 01:54:49.167313
3970,904,70,Banten,6.29,12125.849356301842,2026-02-08 05:54:55.802676
3971,111,108,Jakarta,10.36,13914.327206041136,2026-04-08 07:33:37.501703
3972,184,96,Tangerang,2.94,9783.676111570181,2026-02-08 23:39:58.628931
3973,96,48,Depok,4.11,13128.458505191105,2026-02-26 13:21:18.724816
3974,934,179,Bogor,1.47,12068.97182641839,2026-03-27 04:26:26.895796
3975,265,143,Banten,14.45,10836.125351291412,2026-04-16 01:35:26.173245
3976,674,94,Tangerang,6.12,11915.921577220646,2026-04-12 05:15:19.950339
3977,47,65,Banten,1.58,8826.167825946975,2026-02-09 05:50:06.400195
3978,362,125,Bogor,13.24,9555.691149350816,2026-02-19 08:36:21.287941
3979,972,153,Depok,13.27,5171.724922698842,2026-03-06 07:48:44.980899
3980,440,111,Depok,12.32,5178.370825079045,2026-04-13 00:18:50.556455
3981,782,85,Bogor,12.68,7561.47187671004,2026-03-19 08:36:00.080689
3982,686,118,Jakarta,10.93,12092.202103718513,2026-02-21 10:20:31.356615
3983,381,178,Banten,4.17,8188.938302525436,2026-03-23 14:32:33.429014
3984,783,49,Banten,17.58,11410.598912250018,2026-03-19 12:03:20.488545
3985,608,111,Jakarta,19.38,7764.378503624159,2026-03-24 03:08:41.390414
3986,605,105,Tangerang,12.79,6395.500223005156,2026-02-06 10:33:17.143136
3987,876,85,Bogor,10.87,8796.606312222551,2026-01-21 01:16:46.379172
3988,214,143,Bogor,2.91,9956.259168766966,2026-03-28 08:29:57.860480
3989,633,111,Depok,8.22,7968.184487887649,2026-01-21 11:49:21.988890
3990,437,1,Depok,5.64,12280.365997527166,2026-02-14 12:13:37.822225
3991,778,134,Tangerang,17.91,7921.183352531196,2026-03-05 22:10:56.604722
3992,830,46,Depok,14.73,9055.899073146,2026-02-28 16:16:51.066154
3993,594,151,Depok,16.48,8651.772448198439,2026-02-21 10:37:24.248527
3994,28,23,Bogor,10.14,12686.144263176728,2026-02-19 14:58:20.878232
3995,275,98,Tangerang,13.17,8151.618287551132,2026-02-05 20:59:21.171765
3996,313,18,Banten,9.55,8692.026475061493,2026-04-03 14:50:54.567455
3997,571,65,Depok,15.38,8701.795817456466,2026-04-10 16:57:36.740512
3998,232,15,Banten,2.31,5077.681415081029,2026-02-27 14:48:47.545739
3999,655,175,Tangerang,3.74,5409.378324132929,2026-04-07 02:30:30.817310
4000,532,69,Bogor,14.2,14340.5006891695,2026-03-23 10:23:26.849405
4001,21,107,Depok,4.98,6176.445757614769,2026-01-31 18:43:28.212696
4002,344,125,Jakarta,16.38,5588.814449194755,2026-03-19 11:44:12.270151
4003,39,162,Tangerang,14.14,5121.026286493411,2026-03-12 23:45:07.432451
4004,178,154,Tangerang,6.36,8614.189972040356,2026-03-15 11:26:05.687147
4005,587,36,Jakarta,12.65,7942.27511451883,2026-03-08 04:09:04.804456
4006,835,25,Jakarta,8.86,11510.703214911995,2026-03-16 06:53:36.169315
4007,918,184,Bogor,8.48,13994.616959870335,2026-02-19 08:13:20.952200
4008,478,81,Jakarta,9.01,9615.911507437988,2026-03-15 01:11:33.723891
4009,74,84,Bogor,8.23,6975.405132705282,2026-02-09 15:03:53.500268
4010,445,75,Depok,7.51,11141.010273139349,2026-02-20 05:15:44.876119
4011,129,101,Jakarta,5.5,13619.282008863333,2026-03-25 11:36:48.669059
4012,951,99,Jakarta,11.55,9452.94279927323,2026-02-12 15:35:39.078393
4013,393,172,Jakarta,5.5,5360.416126433138,2026-03-25 00:27:05.752834
4014,465,84,Depok,19.04,7319.211110723423,2026-02-19 07:39:18.867060
4015,148,9,Jakarta,2.76,14536.559969096297,2026-03-04 19:54:27.039500
4016,304,66,Depok,13.25,5422.322685409121,2026-04-15 22:54:10.132418
4017,636,19,Bogor,17.29,12572.608216394896,2026-02-20 05:59:58.392591
4018,991,41,Tangerang,3.37,9070.696924914513,2026-02-04 05:27:28.609642
4019,900,66,Jakarta,6.24,13036.535851402963,2026-02-04 19:17:16.150453
4020,179,63,Banten,3.08,12158.512566822239,2026-02-24 06:27:47.535376
4021,635,19,Tangerang,7.83,12697.077978913148,2026-02-11 03:17:36.006267
4022,799,58,Bogor,7.07,6608.158520562194,2026-03-31 04:38:27.906215
4023,498,131,Jakarta,17.85,14687.793233252703,2026-02-15 17:48:20.270559
4024,958,43,Tangerang,19.83,12053.944593472455,2026-04-03 18:51:41.532875
4025,643,83,Bogor,18.38,10816.182882580559,2026-01-26 08:38:37.005739
4026,626,156,Banten,14.31,7045.881134184613,2026-03-25 03:51:56.337720
4027,779,101,Jakarta,16.16,10701.346650474516,2026-02-16 23:16:47.239682
4028,7,145,Tangerang,17.04,5073.764931299759,2026-01-26 00:09:43.976355
4029,467,81,Depok,2.87,12012.058179534171,2026-03-31 03:32:54.231207
4030,742,93,Depok,18.01,8009.922722175472,2026-03-15 10:25:00.957316
4031,453,127,Tangerang,13.7,6281.969589038823,2026-03-27 18:05:07.371684
4032,986,151,Banten,3.46,9335.337467587473,2026-03-02 08:50:09.013639
4033,107,115,Banten,2.94,12508.907629667578,2026-03-15 16:03:35.381999
4034,720,154,Depok,6.57,13561.75919345103,2026-02-24 08:59:47.524791
4035,723,14,Tangerang,18.46,8603.329584829775,2026-03-31 01:55:49.748673
4036,822,23,Bogor,15.48,6885.018828999927,2026-04-17 11:04:34.305387
4037,440,99,Jakarta,17.52,10790.697588282168,2026-02-05 10:10:48.252897
4038,576,150,Bogor,6.69,5035.013175851709,2026-02-03 21:57:17.923644
4039,431,69,Banten,12.33,14835.66968541591,2026-04-05 02:36:43.644808
4040,152,60,Depok,13.09,5468.817606794032,2026-02-15 08:53:46.276780
4041,12,50,Banten,14.61,14494.97600309061,2026-03-07 00:35:21.819808
4042,582,1,Banten,15.52,14355.398945915224,2026-03-18 14:52:03.756274
4043,631,83,Banten,4.84,9062.703870764612,2026-03-03 00:58:10.998793
4044,986,20,Banten,1.51,7172.606592452402,2026-04-01 05:46:29.741308
4045,45,10,Depok,8.24,13614.580909073919,2026-01-25 04:24:23.084548
4046,722,40,Jakarta,7.0,13203.762762933626,2026-01-25 14:12:42.581406
4047,859,6,Tangerang,6.68,6303.997997535672,2026-01-22 16:18:11.560996
4048,288,130,Banten,6.87,5027.601169762775,2026-01-31 11:18:18.119814
4049,90,167,Tangerang,9.93,10602.34890995565,2026-04-06 20:52:32.099190
4050,805,106,Depok,5.34,10970.654711122868,2026-01-27 17:20:54.154528
4051,366,79,Tangerang,7.33,12575.133167403976,2026-01-24 03:53:07.227853
4052,671,157,Depok,18.74,10132.666529297781,2026-03-14 08:28:39.063333
4053,752,179,Bogor,16.85,5874.865457798909,2026-02-21 08:27:59.229471
4054,20,11,Jakarta,10.79,12427.51257369839,2026-02-23 21:17:14.325662
4055,765,153,Bogor,6.78,5062.52378464221,2026-03-24 03:23:19.857861
4056,377,57,Jakarta,13.52,8125.4190508829715,2026-03-21 05:18:49.703994
4057,524,16,Banten,13.49,14234.345972329851,2026-02-01 16:39:50.260246
4058,700,107,Bogor,6.82,8609.192234476832,2026-01-20 12:22:21.025182
4059,83,72,Tangerang,12.34,5648.888827976025,2026-02-09 05:31:57.996660
4060,325,121,Tangerang,19.47,14429.232820532878,2026-02-11 02:54:37.159681
4061,185,94,Tangerang,14.37,12795.263525281927,2026-03-09 18:05:43.928855
4062,896,179,Depok,19.13,12781.504180397042,2026-01-30 04:30:41.198206
4063,855,141,Tangerang,5.53,5962.17884731612,2026-03-07 15:17:09.434691
4064,94,6,Banten,17.42,7903.022798918013,2026-02-05 05:38:45.410230
4065,398,181,Tangerang,19.15,14744.087845076921,2026-03-16 22:04:37.949966
4066,635,59,Jakarta,9.05,12550.671116550748,2026-01-21 21:59:22.042827
4067,891,38,Banten,10.11,8468.017033890366,2026-01-25 02:29:49.701205
4068,682,91,Banten,10.73,5928.322473859442,2026-03-26 12:31:38.338795
4069,115,42,Depok,7.74,10808.2769892868,2026-03-22 18:35:56.612595
4070,628,163,Bogor,18.32,7516.861846499793,2026-01-31 20:47:08.226257
4071,396,102,Jakarta,5.98,6917.493437218573,2026-04-05 00:30:44.361279
4072,70,134,Bogor,3.2,5094.280952021478,2026-01-22 03:14:30.503045
4073,704,65,Tangerang,3.5,10959.844349649631,2026-02-23 21:41:29.745020
4074,1,106,Bogor,10.25,12428.963794378364,2026-03-30 14:31:16.719944
4075,1,42,Depok,3.59,9185.037560029134,2026-04-15 01:35:48.736349
4076,933,140,Tangerang,4.62,14544.999410849989,2026-03-24 09:22:33.386997
4077,630,9,Tangerang,2.14,6780.880005847499,2026-03-12 18:50:40.832083
4078,537,31,Tangerang,1.54,11429.223069251937,2026-03-21 17:25:27.554928
4079,439,20,Depok,14.9,6957.218048774427,2026-01-25 16:25:01.831250
4080,848,155,Banten,7.87,14055.636441392871,2026-04-05 09:24:46.175516
4081,720,53,Bogor,4.5,7452.7162194018,2026-02-03 04:45:57.131741
4082,901,136,Banten,1.48,7265.1449879801075,2026-03-16 11:29:40.312823
4083,395,198,Jakarta,14.42,5481.313746535428,2026-04-17 12:31:00.363787
4084,15,198,Bogor,13.23,10105.006168458658,2026-03-30 01:11:25.706217
4085,972,26,Tangerang,15.06,10647.291603702768,2026-01-24 15:36:23.450748
4086,841,82,Bogor,13.6,6536.643538042064,2026-03-18 22:23:17.442333
4087,389,171,Jakarta,1.98,11727.626541245882,2026-04-06 16:20:06.255602
4088,993,176,Bogor,3.51,9429.798445803117,2026-02-02 00:21:10.833251
4089,768,196,Depok,9.31,9398.391157812097,2026-01-22 11:55:53.282951
4090,790,77,Depok,7.97,7442.280095519682,2026-02-07 00:04:18.927832
4091,740,127,Banten,2.43,10268.534573037869,2026-02-11 23:24:50.369648
4092,604,175,Jakarta,13.82,11440.922112223034,2026-03-28 14:59:44.893800
4093,584,54,Jakarta,7.73,8430.45035444917,2026-02-10 10:14:02.998061
4094,362,144,Banten,4.29,9358.750309160478,2026-01-28 18:12:09.282188
4095,120,187,Jakarta,4.66,7987.938292387469,2026-03-24 21:40:09.294851
4096,740,11,Depok,12.15,10870.678876864597,2026-03-26 00:21:08.423363
4097,631,83,Bogor,6.82,11613.743916858224,2026-03-14 00:17:44.185231
4098,506,125,Banten,19.98,14686.483338463742,2026-03-08 18:28:57.137083
4099,680,152,Jakarta,13.32,13174.925374349037,2026-04-09 02:14:25.328311
4100,443,136,Jakarta,5.24,5055.838324311066,2026-02-26 10:07:37.643087
4101,585,80,Tangerang,6.9,13705.599420587037,2026-04-11 16:09:43.064586
4102,378,145,Depok,17.9,12612.167101393125,2026-01-31 18:59:57.782410
4103,517,157,Tangerang,19.2,11423.668303714001,2026-03-30 16:55:01.422210
4104,356,19,Tangerang,12.26,7541.536586419221,2026-03-10 01:03:11.384066
4105,487,139,Jakarta,17.34,7190.540074867198,2026-04-12 21:01:05.707615
4106,950,158,Jakarta,15.8,8890.435431587826,2026-02-15 02:43:56.900438
4107,348,112,Jakarta,12.39,7610.4910359078,2026-03-14 11:55:25.494151
4108,473,40,Tangerang,17.84,6865.597327058625,2026-04-04 08:22:02.322691
4109,38,189,Depok,8.38,7311.322809317078,2026-02-20 03:28:48.095217
4110,647,162,Banten,1.82,13280.893637048526,2026-04-07 16:29:29.535002
4111,3,186,Banten,7.99,14318.79488539394,2026-03-10 08:41:49.607786
4112,852,67,Bogor,3.93,6003.6527758782695,2026-03-13 12:32:10.678909
4113,336,175,Jakarta,2.16,10915.168600966688,2026-03-30 01:58:38.061450
4114,917,154,Bogor,19.1,10870.231280773305,2026-02-16 23:14:49.596159
4115,534,82,Tangerang,4.41,7102.163361792207,2026-01-23 19:41:29.970082
4116,902,189,Jakarta,19.09,7712.744861564528,2026-03-02 13:26:26.607938
4117,230,17,Bogor,16.67,12318.314917741127,2026-03-18 14:37:24.024140
4118,490,157,Depok,11.13,9125.75286823509,2026-01-24 06:52:02.620207
4119,698,56,Depok,3.56,11805.157742434652,2026-02-03 17:41:43.048903
4120,393,75,Depok,10.22,8264.128882382312,2026-03-13 20:58:18.066234
4121,804,94,Tangerang,14.96,11982.641811075102,2026-02-16 09:12:47.237374
4122,574,28,Jakarta,16.16,10496.56225628827,2026-02-15 11:34:31.980833
4123,628,173,Tangerang,3.5,7372.849807370858,2026-02-28 11:02:23.214833
4124,953,160,Depok,5.44,12721.468230973282,2026-02-14 05:32:17.544657
4125,374,15,Banten,11.07,10093.918025014238,2026-03-14 20:29:37.505621
4126,757,40,Bogor,8.19,7411.780015586273,2026-02-19 07:44:17.927591
4127,839,183,Tangerang,16.56,13699.662010183361,2026-02-02 01:42:44.236437
4128,965,44,Jakarta,15.04,7439.234627675879,2026-01-21 02:01:46.989462
4129,76,88,Tangerang,4.85,6724.552261813189,2026-01-30 01:54:09.193359
4130,968,47,Depok,14.86,11189.10120958877,2026-02-20 15:28:46.418444
4131,297,73,Banten,6.88,9905.339830875468,2026-03-20 05:29:28.659163
4132,763,52,Jakarta,1.15,14159.894008498826,2026-03-16 15:11:52.749095
4133,341,3,Tangerang,2.91,8203.610099084099,2026-04-07 10:06:10.168700
4134,217,162,Bogor,13.9,6636.939288836774,2026-04-02 07:17:36.100893
4135,215,69,Tangerang,15.91,8417.626646526902,2026-03-14 13:55:41.745504
4136,933,152,Bogor,18.52,5905.852338771106,2026-02-08 18:40:35.352619
4137,560,21,Depok,19.59,6171.57201926663,2026-04-19 05:54:50.622887
4138,560,126,Bogor,15.8,5836.214975694156,2026-03-01 15:26:57.476848
4139,192,76,Bogor,8.26,9823.668209374599,2026-02-06 18:35:31.883456
4140,23,42,Tangerang,3.37,8587.874470817564,2026-04-04 08:38:52.201553
4141,482,99,Depok,15.09,8051.526597412714,2026-04-19 10:45:51.910264
4142,375,40,Bogor,5.78,14310.118061728928,2026-02-05 23:55:36.282185
4143,757,93,Tangerang,6.39,7028.911927365209,2026-03-05 22:18:57.819912
4144,440,77,Depok,7.54,8611.841352371177,2026-02-21 09:48:24.783148
4145,980,129,Depok,15.24,7226.006020730196,2026-03-23 10:20:31.441749
4146,759,122,Tangerang,14.8,10169.079340704955,2026-04-17 19:50:26.976699
4147,217,58,Jakarta,19.68,14441.558372885525,2026-04-08 12:50:05.790764
4148,471,102,Banten,2.37,7554.706580712528,2026-04-04 09:00:55.648831
4149,852,129,Tangerang,12.99,14849.583286761035,2026-03-08 23:08:10.046734
4150,676,168,Tangerang,9.56,13436.635597703922,2026-03-26 20:54:49.573715
4151,282,183,Bogor,13.35,9814.696396868989,2026-01-26 17:29:59.797191
4152,529,182,Bogor,19.35,9582.935111361017,2026-01-23 01:31:52.201346
4153,132,16,Banten,8.87,7074.660971438485,2026-01-29 15:56:20.617320
4154,172,116,Banten,8.76,14786.784396098357,2026-03-28 04:16:58.287549
4155,373,97,Tangerang,18.37,8870.450022662639,2026-03-13 13:55:33.563679
4156,445,65,Depok,9.48,8065.122949523803,2026-02-11 22:01:48.778443
4157,790,15,Banten,5.0,8057.767334833568,2026-04-18 17:35:58.839606
4158,574,81,Jakarta,19.09,13495.324138228418,2026-02-26 07:46:02.245071
4159,75,174,Tangerang,10.55,10377.533660073528,2026-04-16 14:22:57.352547
4160,46,168,Banten,4.79,9104.182678050089,2026-03-29 00:36:09.408553
4161,916,190,Tangerang,15.24,11406.411772742349,2026-02-14 20:23:07.927130
4162,553,46,Depok,17.17,10190.549443853517,2026-04-01 23:34:25.559989
4163,220,187,Banten,11.71,5395.240378345372,2026-03-28 18:48:08.999292
4164,392,130,Banten,8.44,9406.144834053921,2026-02-10 16:37:21.230097
4165,47,91,Depok,13.65,5845.89076933155,2026-02-09 12:22:54.099627
4166,152,10,Depok,8.74,8123.829676174788,2026-02-10 07:26:53.163454
