payment_id,ride_id,amount,method,status
2661,2661,13841.55,card,success
2662,2662,13319.9,cash,failed
2663,2663,8033.64,card,success
2664,2664,10677.95,cash,failed
2665,2665,7279.91,wallet,success
2666,2666,10710.65,card,failed
2667,2667,12155.66,wallet,failed
2668,2668,5109.52,card,success
2669,2669,8268.55,card,failed
2670,2670,5772.04,wallet,failed
2671,2671,5841.26,cash,success
2672,2672,10783.09,card,failed
2673,2673,12737.3,card,failed
2674,2674,11590.8,wallet,failed
2675,2675,5366.58,wallet,success
2676,2676,14461.46,wallet,success
2677,2677,12604.76,card,failed
2678,2678,6297.43,card,success
2679,2679,6113.08,card,success
2680,2680,8598.02,cash,failed
2681,2681,12268.29,wallet,success
2682,2682,10311.24,card,success
2683,2683,6358.7,wallet,success
2684,2684,12379.35,cash,success
2685,2685,11845.47,card,success
2686,2686,6579.84,card,success
2687,2687,7921.93,cash,failed
2688,2688,5024.07,card,success
2689,2689,9294.77,card,failed
2690,2690,8274.79,wallet,failed
2691,2691,14735.02,card,failed
2692,2692,7106.04,card,success
2693,2693,11510.62,wallet,success
2694,2694,7861.3,wallet,failed
2695,2695,11071.35,wallet,failed
2696,2696,11675.04,wallet,failed
2697,2697,5130.25,wallet,success
2698,2698,8985.19,wallet,success
2699,2699,8801.43,wallet,success
2700,2700,8527.31,wallet,success
2701,2701,12924.96,cash,success
2702,2702,12746.74,wallet,failed
2703,2703,12504.93,cash,failed
2704,2704,7799.55,wallet,success
2705,2705,13996.05,wallet,failed
2706,2706,9837.93,cash,success
2707,2707,13984.54,cash,failed
2708,2708,11775.73,wallet,success
2709,2709,5266.13,cash,success
2710,2710,9340.12,card,success
2711,2711,11865.72,card,failed
2712,2712,6983.48,card,failed
2713,2713,11244.86,card,failed
2714,2714,13731.97,cash,failed
2715,2715,5549.0,cash,failed
2716,2716,10272.41,card,failed
2717,2717,9995.08,cash,success
2718,2718,8081.1,card,success
2719,2719,12574.31,wallet,failed
2720,2720,11333.49,card,failed
2721,2721,8752.1,cash,failed
2722,2722,12539.94,wallet,failed
2723,2723,8389.34,card,success
2724,2724,5784.31,wallet,success
2725,2725,7485.53,wallet,failed
2726,2726,5013.49,card,success
2727,2727,6143.85,wallet,failed
2728,2728,11471.85,wallet,failed
2729,2729,10870.76,card,failed
2730,2730,13605.34,cash,success
2731,2731,12109.73,card,failed
2732,2732,5515.76,cash,success
2733,2733,9251.86,wallet,success
2734,2734,7613.85,card,failed
2735,2735,11020.9,cash,failed
2736,2736,10420.86,cash,failed
2737,2737,10852.52,cash,failed
2738,2738,7288.41,wallet,success
2739,2739,10598.18,cash,success
2740,2740,5098.23,cash,failed
2741,2741,8741.21,card,failed
2742,2742,7896.42,cash,failed
2743,2743,6172.8,card,success
2744,2744,12499.17,cash,success
2745,2745,13656.69,cash,success
2746,2746,7834.87,wallet,success
2747,2747,5211.78,cash,failed
2748,2748,11191.69,wallet,success
2749,2749,9721.6,cash,failed
2750,2750,7064.43,card,success
2751,2751,11324.42,wallet,failed
2752,2752,9808.11,card,failed
2753,2753,6658.14,cash,success
2754,2754,10599.16,cash,failed
2755,2755,5062.27,card,failed
2756,2756,8759.54,cash,success
2757,2757,13874.32,card,failed
2758,2758,14609.8,cash,failed
2759,2759,12846.48,card,failed
2760,2760,14697.36,cash,failed
2761,2761,5508.83,cash,success
2762,2762,7110.92,cash,failed
2763,2763,14576.02,cash,failed
2764,2764,8450.63,cash,success
2765,2765,11539.3,card,success
2766,2766,14919.15,wallet,success
2767,2767,12424.34,card,failed
2768,2768,13335.77,cash,failed
2769,2769,12088.61,cash,failed
2770,2770,7408.53,cash,success
2771,2771,10005.58,wallet,success
2772,2772,9571.19,wallet,failed
2773,2773,14321.41,card,success
2774,2774,7850.24,card,success
2775,2775,13686.28,cash,failed
2776,2776,8195.49,card,success
2777,2777,5916.99,cash,success
2778,2778,6167.73,card,failed
2779,2779,10979.5,card,success
2780,2780,14462.05,card,failed
2781,2781,8033.65,card,failed
2782,2782,14347.25,card,success
2783,2783,5938.54,wallet,failed
2784,2784,8371.49,wallet,success
2785,2785,5104.75,wallet,failed
2786,2786,11995.44,cash,success
2787,2787,10691.5,card,failed
2788,2788,5078.43,cash,success
2789,2789,8345.24,cash,failed
2790,2790,10446.89,card,success
2791,2791,7842.7,cash,success
2792,2792,13959.27,card,success
2793,2793,6738.66,cash,success
2794,2794,10422.47,cash,failed
2795,2795,5204.88,wallet,failed
2796,2796,6687.91,cash,success
2797,2797,9139.68,wallet,success
2798,2798,12806.36,cash,success
2799,2799,10618.46,card,success
2800,2800,10720.09,wallet,failed
2801,2801,8052.45,cash,success
2802,2802,13117.11,card,success
2803,2803,9158.63,wallet,success
2804,2804,11420.17,card,success
2805,2805,5007.03,card,success
2806,2806,9158.18,wallet,failed
2807,2807,9998.48,wallet,success
2808,2808,6479.6,card,failed
2809,2809,12760.17,cash,success
2810,2810,12351.24,cash,success
2811,2811,10708.26,cash,failed
2812,2812,6892.41,wallet,success
2813,2813,5939.24,card,failed
2814,2814,10801.53,cash,success
2815,2815,5111.66,cash,success
2816,2816,9640.31,cash,failed
2817,2817,12989.91,cash,success
2818,2818,10035.86,wallet,failed
2819,2819,9053.05,card,success
2820,2820,12578.53,wallet,success
2821,2821,7669.6,cash,success
2822,2822,8352.72,card,failed
2823,2823,9982.61,card,success
2824,2824,11033.68,card,success
2825,2825,5404.8,wallet,failed
2826,2826,12154.97,cash,success
2827,2827,14746.56,cash,failed
2828,2828,8437.59,cash,failed
2829,2829,13424.89,card,failed
2830,2830,7515.45,wallet,failed
2831,2831,10174.53,wallet,failed
2832,2832,10196.39,wallet,success
2833,2833,10230.22,card,failed
2834,2834,7161.0,wallet,failed
2835,2835,9435.92,card,failed
2836,2836,11130.61,wallet,success
2837,2837,11992.76,card,success
2838,2838,7083.97,cash,failed
2839,2839,14252.91,card,failed
2840,2840,5252.78,wallet,success
2841,2841,12846.34,card,success
2842,2842,12101.89,cash,success
2843,2843,14890.88,cash,failed
2844,2844,6375.69,wallet,failed
2845,2845,12415.88,cash,failed
2846,2846,11261.79,cash,success
2847,2847,6821.78,wallet,success
2848,2848,10514.59,wallet,success
2849,2849,11124.89,card,failed
2850,2850,8350.76,wallet,failed
2851,2851,14996.08,card,success
2852,2852,6056.58,card,failed
2853,2853,6250.48,card,success
2854,2854,10586.61,cash,failed
2855,2855,10865.98,wallet,success
2856,2856,5553.99,wallet,success
2857,2857,10317.37,card,failed
2858,2858,10368.92,card,failed
2859,2859,6892.11,cash,failed
2860,2860,9287.23,cash,success
2861,2861,9950.91,card,failed
2862,2862,11220.99,wallet,failed
2863,2863,5229.0,card,failed
2864,2864,11593.23,card,success
2865,2865,12485.48,card,success
2866,2866,10306.34,cash,failed
2867,2867,14183.56,card,success
2868,2868,13049.57,wallet,failed
2869,2869,7526.49,wallet,failed
2870,2870,12813.77,wallet,failed
2871,2871,11250.32,cash,success
2872,2872,13188.8,cash,failed
2873,2873,8429.14,card,failed
2874,2874,8903.29,wallet,success
2875,2875,6923.51,card,success
2876,2876,13139.91,cash,failed
2877,2877,12362.43,cash,success
2878,2878,14950.62,wallet,failed
2879,2879,6382.17,card,success
2880,2880,8154.59,wallet,failed
2881,2881,7555.35,card,success
2882,2882,6335.13,cash,success
2883,2883,5952.06,card,success
2884,2884,5953.35,card,failed
2885,2885,7028.13,cash,success
2886,2886,8976.79,wallet,failed
2887,2887,14917.19,cash,failed
2888,2888,6583.21,cash,failed
2889,2889,14441.34,card,success
2890,2890,11335.15,wallet,failed
2891,2891,6411.69,card,success
2892,2892,5126.67,wallet,success
2893,2893,12776.08,wallet,failed
2894,2894,5828.01,cash,success
2895,2895,14272.87,cash,success
2896,2896,9144.17,card,success
2897,2897,13696.59,wallet,success
2898,2898,8353.21,card,success
2899,2899,12474.5,card,success
2900,2900,6441.89,cash,success
2901,2901,13299.66,card,failed
2902,2902,6525.2,card,success
2903,2903,6474.42,wallet,success
2904,2904,5937.87,wallet,failed
2905,2905,7801.18,card,success
2906,2906,9316.7,wallet,success
2907,2907,9558.19,cash,failed
2908,2908,11248.32,wallet,success
2909,2909,9861.11,wallet,success
2910,2910,6533.21,wallet,failed
2911,2911,8969.42,card,success
2912,2912,10433.58,wallet,failed
2913,2913,8156.32,wallet,success
2914,2914,10790.17,cash,success
2915,2915,12131.33,cash,failed
2916,2916,11842.52,card,success
2917,2917,9392.9,wallet,failed
2918,2918,14289.33,cash,failed
2919,2919,11286.76,card,failed
2920,2920,10170.39,card,failed
2921,2921,7032.78,card,success
2922,2922,12093.22,wallet,success
2923,2923,9860.1,cash,success
2924,2924,5606.32,card,success
2925,2925,13290.35,cash,failed
2926,2926,6903.29,wallet,failed
2927,2927,10893.92,card,success
2928,2928,7128.04,card,failed
2929,2929,14937.75,cash,success
2930,2930,7666.06,card,failed
2931,2931,8926.58,wallet,failed
2932,2932,14798.95,cash,failed
2933,2933,8985.25,wallet,failed
2934,2934,7517.79,cash,failed
2935,2935,9422.89,wallet,success
2936,2936,13955.29,card,success
2937,2937,5014.33,cash,failed
2938,2938,5667.27,card,failed
2939,2939,9812.64,cash,failed
2940,2940,6557.42,card,success
2941,2941,15004.31,card,failed
2942,2942,13543.56,wallet,success
2943,2943,11638.12,card,success
2944,2944,8334.33,card,failed
2945,2945,14561.43,wallet,failed
2946,2946,14296.09,wallet,success
2947,2947,5931.78,card,failed
2948,2948,10451.58,wallet,failed
2949,2949,9416.47,cash,failed
2950,2950,12609.91,card,success
2951,2951,11657.09,wallet,success
2952,2952,7981.07,wallet,success
2953,2953,11489.32,card,success
2954,2954,6908.13,cash,failed
2955,2955,8096.96,cash,failed
2956,2956,14856.38,wallet,success
2957,2957,14553.22,wallet,failed
2958,2958,13688.42,card,failed
2959,2959,9202.53,wallet,success
2960,2960,9467.98,wallet,success
2961,2961,11314.89,cash,failed
2962,2962,13553.09,cash,failed
2963,2963,12856.04,card,failed
2964,2964,12128.66,cash,failed
2965,2965,7469.24,card,failed
2966,2966,7147.42,wallet,success
2967,2967,13434.44,card,success
2968,2968,7904.72,card,failed
2969,2969,12788.22,cash,success
2970,2970,8383.97,card,failed
2971,2971,8579.6,cash,failed
2972,2972,6404.88,cash,failed
2973,2973,8355.44,cash,failed
2974,2974,6880.1,card,failed
2975,2975,14752.62,wallet,failed
2976,2976,5247.07,wallet,failed
2977,2977,12898.67,card,success
2978,2978,10343.29,card,failed
2979,2979,10208.71,wallet,failed
2980,2980,8270.67,card,success
2981,2981,10871.96,card,failed
2982,2982,8127.84,wallet,success
2983,2983,13683.92,card,failed
2984,2984,14632.1,card,failed
2985,2985,5194.91,card,success
2986,2986,11567.78,cash,success
2987,2987,12655.44,card,failed
2988,2988,10774.42,wallet,failed
2989,2989,11919.96,wallet,failed
2990,2990,12144.46,wallet,failed
2991,2991,8592.98,cash,failed
2992,2992,9962.1,card,success
2993,2993,10052.94,card,success
2994,2994,5949.5,wallet,failed
2995,2995,14320.8,wallet,success
2996,2996,5055.33,wallet,failed
2997,2997,11540.37,wallet,failed
2998,2998,13664.71,wallet,success
2999,2999,14248.15,wallet,success
3000,3000,6876.04,card,failed
3001,3001,11805.04,card,failed
3002,3002,6210.12,wallet,success
3003,3003,9530.83,wallet,success
3004,3004,6440.88,cash,failed
3005,3005,10068.08,cash,success
3006,3006,13472.84,wallet,failed
3007,3007,11593.16,wallet,success
3008,3008,7702.0,wallet,failed
3009,3009,9606.76,wallet,success
3010,3010,5925.14,cash,failed
3011,3011,13324.18,cash,success
3012,3012,14907.73,card,failed
3013,3013,13158.26,card,success
3014,3014,13625.27,card,success
3015,3015,10621.99,card,success
3016,3016,7206.19,wallet,success
3017,3017,8815.08,card,success
3018,3018,8382.79,wallet,success
3019,3019,6903.33,card,success
3020,3020,7784.77,wallet,success
3021,3021,13718.4,cash,success
3022,3022,10257.67,wallet,success
3023,3023,14847.02,cash,failed
3024,3024,8536.54,cash,success
3025,3025,9703.62,cash,failed
3026,3026,11966.86,cash,failed
3027,3027,6028.19,cash,failed
3028,3028,9054.14,cash,failed
3029,3029,6128.24,cash,success
3030,3030,5797.38,card,failed
3031,3031,13660.41,wallet,success
3032,3032,9490.25,cash,failed
3033,3033,12699.74,cash,success
3034,3034,6968.83,wallet,failed
3035,3035,13753.7,card,failed
3036,3036,12362.99,wallet,failed
3037,3037,10767.99,cash,success
3038,3038,12648.75,wallet,failed
3039,3039,5262.33,card,success
3040,3040,12076.62,wallet,success
3041,3041,13198.91,wallet,failed
3042,3042,13364.7,cash,success
3043,3043,14614.5,wallet,success
3044,3044,14336.72,wallet,failed
3045,3045,7382.94,cash,success
3046,3046,10393.98,cash,success
3047,3047,5707.56,wallet,failed
3048,3048,12004.42,cash,success
3049,3049,8545.58,wallet,success
3050,3050,14608.62,wallet,failed
3051,3051,7781.38,wallet,success
3052,3052,8239.69,wallet,failed
3053,3053,13369.41,card,success
3054,3054,12088.39,card,failed
3055,3055,7581.77,wallet,failed
3056,3056,9828.78,card,success
3057,3057,14689.62,card,failed
3058,3058,7741.16,wallet,failed
3059,3059,11021.58,card,success
3060,3060,7604.5,card,failed
3061,3061,6869.43,card,success
3062,3062,13252.53,cash,success
3063,3063,12009.47,card,success
3064,3064,14102.06,cash,success
3065,3065,9150.69,card,failed
3066,3066,13813.61,card,failed
3067,3067,10483.24,card,failed
3068,3068,12484.8,cash,success
3069,3069,5804.24,card,failed
3070,3070,9358.78,wallet,failed
3071,3071,7937.61,wallet,success
3072,3072,10141.64,card,failed
3073,3073,7264.58,cash,failed
3074,3074,8357.9,card,failed
3075,3075,6043.56,card,failed
3076,3076,7199.96,wallet,failed
3077,3077,10994.97,wallet,success
3078,3078,12478.41,wallet,success
3079,3079,7599.48,wallet,failed
3080,3080,13355.03,wallet,success
3081,3081,14208.39,card,failed
3082,3082,6167.55,card,success
3083,3083,8718.7,wallet,failed
3084,3084,12733.25,card,success
3085,3085,8085.72,wallet,success
3086,3086,6591.87,cash,failed
3087,3087,7179.9,card,success
3088,3088,14355.32,wallet,success
3089,3089,10370.4,card,success
3090,3090,7468.73,cash,success
3091,3091,7935.75,card,success
3092,3092,12619.34,card,failed
3093,3093,5709.03,card,failed
3094,3094,14382.15,cash,failed
3095,3095,7022.9,wallet,failed
3096,3096,5063.56,cash,success
3097,3097,14234.87,cash,failed
3098,3098,7482.63,wallet,failed
3099,3099,11781.87,wallet,failed
3100,3100,8323.37,card,success
3101,3101,11561.35,cash,success
3102,3102,5458.33,wallet,failed
3103,3103,10138.98,card,failed
3104,3104,11673.82,wallet,success
3105,3105,11131.69,wallet,success
3106,3106,10221.27,wallet,failed
3107,3107,9087.85,cash,success
3108,3108,8789.92,cash,success
3109,3109,7647.06,wallet,failed
3110,3110,5535.2,card,failed
3111,3111,11657.68,wallet,success
3112,3112,12012.14,wallet,success
3113,3113,9141.12,cash,failed
3114,3114,8517.46,card,success
3115,3115,5622.41,cash,success
3116,3116,14025.68,card,failed
3117,3117,8017.78,card,success
3118,3118,5448.35,card,failed
3119,3119,12489.59,cash,failed
3120,3120,11465.81,wallet,success
3121,3121,14939.97,card,failed
3122,3122,9816.02,card,success
3123,3123,8203.31,cash,failed
3124,3124,6284.4,wallet,success
3125,3125,6356.37,cash,failed
3126,3126,12357.75,cash,success
3127,3127,5164.46,wallet,failed
3128,3128,12470.13,card,success
3129,3129,6599.74,wallet,failed
3130,3130,12850.27,card,success
3131,3131,8598.89,wallet,failed
3132,3132,14131.62,cash,failed
3133,3133,9676.18,cash,success
3134,3134,12745.04,card,success
3135,3135,7267.01,cash,success
3136,3136,11187.75,card,failed
3137,3137,11583.91,wallet,success
3138,3138,9347.53,card,success
3139,3139,6136.54,wallet,failed
3140,3140,12291.38,cash,failed
3141,3141,7335.34,card,success
3142,3142,10939.92,card,success
3143,3143,8206.45,card,failed
3144,3144,6006.72,wallet,success
3145,3145,10978.96,wallet,success
3146,3146,14375.81,wallet,success
3147,3147,5689.81,wallet,success
3148,3148,12253.6,cash,success
3149,3149,6094.81,cash,failed
3150,3150,5642.92,card,failed
3151,3151,8623.11,wallet,failed
3152,3152,6495.6,wallet,failed
3153,3153,14586.59,wallet,failed
3154,3154,6920.39,card,success
3155,3155,12952.26,wallet,failed
3156,3156,13649.83,cash,success
3157,3157,9845.58,wallet,failed
3158,3158,8186.74,cash,failed
3159,3159,6864.66,cash,failed
3160,3160,8069.76,wallet,success
3161,3161,11783.28,cash,failed
3162,3162,12467.17,wallet,success
3163,3163,13198.29,cash,success
3164,3164,11527.26,wallet,failed
3165,3165,14701.21,card,success
3166,3166,11573.1,wallet,success
3167,3167,7777.31,cash,failed
3168,3168,6776.6,cash,success
3169,3169,11627.0,wallet,success
3170,3170,14804.87,cash,success
3171,3171,7905.84,wallet,success
3172,3172,7457.86,cash,failed
3173,3173,6908.89,wallet,success
3174,3174,12478.14,cash,failed
3175,3175,5731.47,wallet,success
3176,3176,12027.38,wallet,success
3177,3177,9152.24,wallet,success
3178,3178,14760.39,wallet,failed
3179,3179,8209.11,card,success
3180,3180,7236.8,cash,success
3181,3181,6181.72,cash,failed
3182,3182,8699.84,cash,success
3183,3183,7870.43,cash,success
3184,3184,5152.7,card,failed
3185,3185,14076.7,wallet,success
3186,3186,12300.84,cash,success
3187,3187,7622.85,wallet,failed
3188,3188,13411.84,wallet,success
3189,3189,9311.9,card,success
3190,3190,11397.9,card,failed
3191,3191,6589.08,card,failed
3192,3192,9919.71,card,failed
3193,3193,9813.19,card,success
3194,3194,14320.54,wallet,failed
3195,3195,12283.49,cash,failed
3196,3196,12564.48,wallet,failed
3197,3197,9559.65,card,failed
3198,3198,13664.92,card,failed
3199,3199,8523.51,card,success
3200,3200,5304.72,wallet,failed
3201,3201,7017.7,card,success
3202,3202,13268.53,wallet,failed
3203,3203,6272.4,cash,failed
3204,3204,9906.81,cash,failed
3205,3205,10590.84,wallet,success
3206,3206,6698.21,cash,success
3207,3207,7386.33,cash,success
3208,3208,10279.59,cash,success
3209,3209,9870.08,cash,success
3210,3210,11660.11,card,success
3211,3211,13553.34,card,failed
3212,3212,14320.98,wallet,success
3213,3213,12832.02,card,success
3214,3214,9829.07,card,failed
3215,3215,12144.65,cash,success
3216,3216,11881.94,cash,success
3217,3217,8863.02,cash,failed
3218,3218,10179.59,cash,success
3219,3219,9023.47,card,success
3220,3220,9003.26,wallet,success
3221,3221,5788.12,card,success
3222,3222,10020.05,cash,failed
3223,3223,9534.91,card,success
3224,3224,13737.7,wallet,success
3225,3225,14414.17,cash,success
3226,3226,7875.64,card,success
3227,3227,6340.33,wallet,success
3228,3228,5191.02,wallet,failed
3229,3229,12507.92,card,success
3230,3230,11225.52,cash,success
3231,3231,14628.77,cash,success
3232,3232,11984.3,card,success
3233,3233,7576.17,wallet,failed
3234,3234,6488.25,wallet,success
3235,3235,6103.48,cash,failed
3236,3236,6214.02,card,success
3237,3237,8010.97,cash,failed
3238,3238,6648.43,card,success
3239,3239,12425.5,wallet,failed
3240,3240,13534.57,wallet,success
3241,3241,9982.84,wallet,failed
3242,3242,7164.04,cash,success
3243,3243,9009.08,card,failed
3244,3244,6399.66,card,failed
3245,3245,9534.31,wallet,failed
3246,3246,14393.97,wallet,success
3247,3247,14619.68,wallet,success
3248,3248,6931.97,card,success
3249,3249,5451.05,wallet,success
3250,3250,14210.14,wallet,success
3251,3251,12872.01,card,failed
3252,3252,9489.1,card,failed
3253,3253,12552.1,wallet,success
3254,3254,12590.47,wallet,success
3255,3255,14026.98,card,failed
3256,3256,5552.43,wallet,failed
3257,3257,5540.62,wallet,failed
3258,3258,14659.36,cash,success
3259,3259,5237.24,cash,failed
3260,3260,5829.22,card,success
3261,3261,6147.15,card,success
3262,3262,5314.16,cash,failed
3263,3263,13905.4,cash,failed
3264,3264,14673.27,wallet,success
3265,3265,12888.14,wallet,success
3266,3266,9844.55,wallet,success
3267,3267,14465.91,cash,failed
3268,3268,7213.77,card,success
3269,3269,6106.53,card,success
3270,3270,14953.45,card,failed
3271,3271,14260.06,wallet,failed
3272,3272,12845.06,cash,failed
3273,3273,12306.59,cash,failed
3274,3274,7903.88,wallet,success
3275,3275,5246.1,cash,success
3276,3276,5849.52,card,success
3277,3277,14302.31,cash,failed
3278,3278,9121.58,card,failed
3279,3279,9275.25,cash,success
3280,3280,9914.4,wallet,success
3281,3281,5439.6,card,failed
3282,3282,10809.61,card,success
3283,3283,9926.21,card,success
3284,3284,8876.57,wallet,success
3285,3285,8006.12,wallet,success
3286,3286,11527.49,cash,failed
3287,3287,11565.5,card,failed
3288,3288,9818.12,cash,success
3289,3289,11920.06,card,failed
3290,3290,6903.6,wallet,success
3291,3291,6206.27,card,failed
3292,3292,10323.95,card,failed
3293,3293,5906.85,cash,success
3294,3294,14975.25,card,success
3295,3295,12500.1,cash,success
3296,3296,9453.05,cash,failed
3297,3297,14682.18,wallet,success
3298,3298,5553.67,cash,success
3299,3299,12080.66,card,success
3300,3300,10756.37,cash,failed
3301,3301,10441.8,cash,success
3302,3302,5776.72,card,success
3303,3303,8159.41,wallet,success
3304,3304,6886.99,cash,success
3305,3305,9522.53,cash,success
3306,3306,9756.74,wallet,failed
3307,3307,12321.49,cash,success
3308,3308,7771.52,card,failed
3309,3309,15000.88,wallet,failed
3310,3310,6820.94,cash,failed
3311,3311,8800.46,wallet,failed
3312,3312,9751.14,cash,failed
3313,3313,12063.83,wallet,failed
3314,3314,8885.26,wallet,success
3315,3315,13284.48,card,success
3316,3316,8503.29,card,failed
3317,3317,12951.61,card,success
3318,3318,7448.64,cash,success
3319,3319,10832.98,card,success
3320,3320,14977.03,card,failed
3321,3321,13530.47,wallet,success
3322,3322,9333.89,cash,success
3323,3323,11922.58,card,failed
3324,3324,14785.57,cash,failed
3325,3325,11581.54,cash,failed
3326,3326,11629.83,wallet,failed
3327,3327,13686.74,card,success
3328,3328,12258.4,wallet,failed
3329,3329,8949.26,card,success
3330,3330,13460.84,cash,success
3331,3331,8453.82,wallet,failed
3332,3332,11909.81,wallet,failed
3333,3333,10598.92,card,success
3334,3334,6789.27,card,success
3335,3335,10046.91,wallet,success
3336,3336,11915.86,wallet,success
3337,3337,9394.81,cash,failed
3338,3338,14986.87,wallet,success
3339,3339,10017.27,cash,success
3340,3340,9643.75,card,failed
3341,3341,13543.66,wallet,failed
3342,3342,7826.78,wallet,failed
3343,3343,10695.88,wallet,failed
3344,3344,6550.44,card,failed
3345,3345,7133.5,wallet,success
3346,3346,12841.22,cash,success
3347,3347,9203.82,wallet,failed
3348,3348,11906.63,wallet,failed
3349,3349,14298.59,cash,failed
3350,3350,13902.31,wallet,success
3351,3351,10492.62,card,failed
3352,3352,11851.06,cash,failed
3353,3353,12818.01,wallet,failed
3354,3354,8140.69,card,failed
3355,3355,6192.66,wallet,failed
3356,3356,9268.31,card,success
3357,3357,12030.33,card,success
3358,3358,7863.37,wallet,success
3359,3359,10427.66,wallet,success
3360,3360,9469.58,wallet,success
3361,3361,5863.25,wallet,failed
3362,3362,10231.9,wallet,success
3363,3363,11099.85,cash,success
3364,3364,12951.04,card,success
3365,3365,8514.44,wallet,failed
3366,3366,13584.16,card,success
3367,3367,14521.14,cash,success
3368,3368,10220.25,cash,failed
3369,3369,7278.79,cash,failed
3370,3370,11372.51,wallet,failed
3371,3371,11084.74,cash,success
3372,3372,8423.04,wallet,failed
3373,3373,9143.24,card,failed
3374,3374,11050.91,wallet,failed
3375,3375,8735.14,wallet,success
3376,3376,13178.52,card,failed
3377,3377,13382.34,cash,success
3378,3378,13397.67,card,failed
3379,3379,8664.58,wallet,success
3380,3380,7635.67,cash,success
3381,3381,13554.06,card,failed
3382,3382,9301.38,card,success
3383,3383,12401.38,wallet,success
3384,3384,8467.67,wallet,success
3385,3385,6335.85,wallet,success
3386,3386,6477.88,cash,success
3387,3387,6737.19,card,failed
3388,3388,11711.71,wallet,success
3389,3389,14904.65,wallet,failed
3390,3390,9104.82,wallet,failed
3391,3391,6614.41,card,success
3392,3392,12974.5,card,success
3393,3393,13885.26,cash,success
3394,3394,8352.42,wallet,success
3395,3395,10762.42,wallet,success
3396,3396,8361.14,wallet,success
3397,3397,7902.22,cash,failed
3398,3398,14461.92,cash,failed
3399,3399,10662.62,cash,failed
3400,3400,7047.57,cash,failed
3401,3401,5338.6,card,success
3402,3402,5154.04,card,success
3403,3403,13167.43,wallet,success
3404,3404,13287.47,cash,success
3405,3405,11171.37,cash,failed
3406,3406,9062.62,wallet,failed
3407,3407,10011.14,cash,success
3408,3408,13570.59,cash,success
3409,3409,11755.04,cash,success
3410,3410,10587.58,wallet,success
3411,3411,5824.46,cash,failed
3412,3412,6941.83,cash,failed
3413,3413,5808.23,wallet,success
3414,3414,8280.55,wallet,failed
3415,3415,14138.12,cash,success
3416,3416,14707.52,card,success
3417,3417,12821.83,wallet,failed
3418,3418,5163.67,card,failed
3419,3419,10633.92,wallet,failed
3420,3420,10792.93,wallet,failed
3421,3421,10157.14,wallet,failed
3422,3422,13313.59,card,success
3423,3423,12155.06,cash,success
3424,3424,12678.85,cash,failed
3425,3425,9608.28,card,success
3426,3426,6590.15,cash,success
3427,3427,10561.2,wallet,failed
3428,3428,11420.13,cash,failed
3429,3429,11400.13,wallet,success
3430,3430,14999.91,wallet,failed
3431,3431,10965.86,card,failed
3432,3432,6081.82,cash,failed
3433,3433,7341.05,cash,success
3434,3434,7475.11,wallet,failed
3435,3435,13002.03,cash,success
3436,3436,10986.88,card,failed
3437,3437,14915.9,card,success
3438,3438,8181.09,wallet,success
3439,3439,5629.12,wallet,failed
3440,3440,8890.62,wallet,failed
3441,3441,5708.81,cash,failed
3442,3442,6514.42,cash,failed
3443,3443,14383.14,cash,success
3444,3444,9888.92,cash,success
3445,3445,10545.04,cash,success
3446,3446,8200.98,cash,success
3447,3447,8380.74,cash,success
3448,3448,13208.91,wallet,success
3449,3449,6421.78,wallet,failed
3450,3450,11134.62,card,failed
3451,3451,13181.88,wallet,success
3452,3452,14749.84,cash,failed
3453,3453,6587.89,card,success
3454,3454,13238.05,wallet,success
3455,3455,8813.37,card,success
3456,3456,14088.61,card,success
3457,3457,11928.29,wallet,success
3458,3458,12374.89,card,failed
3459,3459,5520.52,card,failed
3460,3460,8897.61,card,success
3461,3461,12320.95,card,success
3462,3462,5597.4,wallet,success
3463,3463,9414.65,wallet,success
3464,3464,7961.04,wallet,success
3465,3465,12525.09,card,success
3466,3466,12938.36,cash,success
3467,3467,12682.22,card,failed
3468,3468,12207.3,cash,success
3469,3469,10741.72,cash,failed
3470,3470,5344.19,cash,success
3471,3471,14662.46,card,success
3472,3472,10448.6,card,failed
3473,3473,5281.1,wallet,failed
3474,3474,13336.26,cash,success
3475,3475,5121.61,wallet,success
3476,3476,6629.26,cash,success
3477,3477,5467.82,wallet,failed
3478,3478,8520.03,card,success
3479,3479,12121.17,cash,failed
3480,3480,13102.77,card,failed
3481,3481,13246.66,card,failed
3482,3482,11208.77,card,failed
3483,3483,10375.6,card,success
3484,3484,7584.4,wallet,failed
3485,3485,7246.6,wallet,failed
3486,3486,12750.13,cash,failed
3487,3487,8599.29,wallet,success
3488,3488,7813.8,card,success
3489,3489,8237.1,wallet,success
3490,3490,8747.28,card,success
3491,3491,5348.57,cash,failed
3492,3492,11018.54,wallet,failed
3493,3493,9707.64,wallet,success
3494,3494,14146.71,card,failed
3495,3495,8481.76,cash,failed
3496,3496,6276.38,wallet,failed
3497,3497,11904.91,wallet,failed
3498,3498,8148.78,cash,success
3499,3499,6432.58,wallet,success
3500,3500,14164.82,wallet,success
3501,3501,11583.75,card,failed
3502,3502,11194.69,card,failed
3503,3503,8371.38,card,failed
3504,3504,11779.46,cash,success
3505,3505,7975.63,cash,success
3506,3506,11275.55,card,failed
3507,3507,9114.51,wallet,success
